"TOA5","Science Centre AWS","CR1000","88296","CR1000.Std.31.08","CPU:Vasi_Science Centre AWS.CR1","64103","Daily"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Min","AirTC_Max","RH_Min","RH_Max","SlrW_Max","SlrW_Std","CUV5_W_Max","CUV5_W_Std","CUV5_MJ_Tot","Rain_mm_Tot","T107_C_Min","T107_C_Avg","VW_Avg"
"2021-12-30 00:00:00",566,1.022,72.87,51.96,5.525,19.98,29.04,58.71,97.7,1324,416.1,62.3,20.16,1.408,0,20.64,27.59,0.07
"2021-12-31 00:00:00",567,1.172,36.78,37.97,7.775,20.9,30.33,77.24,100,1431,246.6,63.12,12.9,0.699,35.05,21.51,25.85,0.084
"2022-01-01 00:00:00",568,0.658,182.1,18.41,4.7,20.83,26.05,73.58,100,488.8,134.2,28.73,7.896,0.555,0.508,21.27,23.81,0.083
"2022-01-02 00:00:00",569,1.133,18.23,37.76,5.975,19.41,29.86,65.71,100,1534,380,67.56,18.17,1.272,1.524,20.46,26.84,0.074
"2022-01-03 00:00:00",570,0.327,155.4,26.24,4.175,22.03,26.82,82.4,100,1373,189.3,60.78,10.36,0.561,21.59,22.6,25.09,0.088
"2022-01-04 00:00:00",571,0.814,114.4,49.62,4.1,21.23,29.93,68.7,100,1550,361,68.57,18.03,1.27,0,21.68,27.43,0.078
"2022-01-05 00:00:00",572,1.277,23.67,30.48,6.275,21.33,31.69,71.53,100,1280,205,57.04,10.58,0.624,0,22.77,26.34,0.072
"2022-01-06 00:00:00",573,1.301,12.96,44.62,6.425,21.36,34.74,52.42,100,1221,403.4,59.16,19.73,1.431,7.874,22.21,28.27,0.087
"2022-01-07 00:00:00",574,0.622,116.5,52.73,4.25,22.33,30.12,76.35,100,1454,309.1,66.34,15.48,0.979,45.47,23.4,27.13,0.089
"2022-01-08 00:00:00",575,0.827,71.92,12.36,5.3,21.45,31.39,55.68,100,1612,384.8,72.41,18.58,1.205,0,22.75,27.88,0.076
"2022-01-09 00:00:00",576,0.859,75.71,12.59,5.75,21.62,29.53,64.1,99,1221,265.7,53.8,13.7,1.033,0,22.48,27.15,0.07
"2022-01-10 00:00:00",577,0.966,81.9,18.4,4.625,19.72,30.09,51.94,98.5,1254,410.8,62.09,19.98,1.364,0,21.66,27.52,0.066
"2022-01-11 00:00:00",578,0.898,56.93,17.8,5.45,18.56,31.77,55.82,98.8,1397,429.5,66.24,20.56,1.486,0,20.12,28.49,0.06
"2022-01-12 00:00:00",579,0.865,15.57,27.87,4.925,23.13,32.39,58.15,99.2,1465,345.6,64.32,16.85,1.175,0,24.51,29.37,0.053
