"TOA5","Science Centre AWS","CR1000","88296","CR1000.Std.31.08","CPU:Vasi_Science Centre AWS.CR1","64103","Daily"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Min","AirTC_Max","RH_Min","RH_Max","SlrW_Max","SlrW_Std","CUV5_W_Max","CUV5_W_Std","CUV5_MJ_Tot","Rain_mm_Tot","T107_C_Min","T107_C_Avg","VW_Avg"
"2020-12-31 00:00:00",202,1.613,27.13,56.41,5.975,23.81,36.05,48,99.1,1113,431.9,55.42,21.15,1.553,0,24.69,30.84,0.046
"2021-01-01 00:00:00",203,1.587,53.48,63.28,6.5,23.7,34.85,62.45,97.3,1352,399.3,65.23,20.05,1.446,0,24.22,30.85,0.039
"2021-01-02 00:00:00",204,1.703,161.4,50.38,6.8,21.83,30.27,69.38,99.7,1571,278.7,76.26,15.04,0.827,0,21.99,26.29,0.035
"2021-01-03 00:00:00",205,1.516,185.8,48.6,6.5,18.98,26.92,64.82,99.2,1467,211.5,71.02,12.03,0.727,4.826,19.49,22.06,0.034
"2021-01-04 00:00:00",206,1.001,141.5,61.97,5.15,19.27,28.82,65.02,98.5,1642,262.1,77.17,14.29,0.961,0,19.58,24.92,0.034
"2021-01-05 00:00:00",207,1.087,32.41,36.49,6.5,22.23,32.02,61.56,99.6,1479,333.5,64.63,17.34,1.166,2.794,22.88,28.08,0.034
"2021-01-06 00:00:00",208,1.35,7.828,38.48,6.95,23.2,32.02,63.11,100,1316,381.4,60.89,18.95,1.14,7.62,24.43,27.72,0.038
"2021-01-07 00:00:00",209,1.18,185.5,41.33,5.9,22.88,27.97,71.45,100,798.6,175.7,47.95,10.42,0.686,20.07,22.86,25.38,0.082
"2021-01-08 00:00:00",210,1.325,176.9,46.9,5.225,21.51,27.66,67.98,96.7,1176,215.5,54.32,11.78,0.842,0,21.34,25.03,0.071
"2021-01-09 00:00:00",211,1.139,71.72,70.59,5.375,21.19,31.42,62.09,96.1,1498,390.9,67.56,19.23,1.36,0,21.46,27.66,0.065
"2021-01-10 00:00:00",212,1.018,60.68,27.84,5.9,21.07,30.82,60.51,97.9,1470,423.4,67.97,20.08,1.399,0,21.92,28.16,0.06
"2021-01-11 00:00:00",213,1.054,95.6,74.43,4.7,19.88,33.07,55.26,100,1525,427.9,68.26,20.16,1.402,0,20.8,28.14,0.054
"2021-01-12 00:00:00",214,1.175,143.2,61.36,5.075,20.91,32.16,51.64,99.8,1304,438,61.09,21.4,1.551,2.54,21.52,27.65,0.047
