"TOA5","Science Centre AWS","CR1000","88296","CR1000.Std.31.08","CPU:Vasi_Science Centre AWS.CR1","64103","Daily"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Min","AirTC_Max","RH_Min","RH_Max","SlrW_Max","SlrW_Std","CUV5_W_Max","CUV5_W_Std","CUV5_MJ_Tot","Rain_mm_Tot","T107_C_Min","T107_C_Avg","VW_Avg"
"2022-06-03 00:00:00",721,0.412,208.2,36.47,2.9,11.66,26.18,40.55,100,735,231.4,30.95,10.58,0.633,0,11.52,16.62,0.057
"2022-06-04 00:00:00",722,0.503,357.4,60.22,4.55,8.77,25.9,43.09,100,646.9,236.8,30.34,10.88,0.653,0,10.46,17.55,0.055
"2022-06-05 00:00:00",723,0.634,352.6,32.86,5.3,13.6,27.02,52.38,100,706.6,231.5,30.95,10.54,0.627,0,11.63,18.72,0.053
"2022-06-06 00:00:00",724,1.015,178.6,36.09,5.225,12.57,25.58,58.17,100,750.7,225.9,30.95,10.31,0.609,0,12.31,18.27,0.051
"2022-06-07 00:00:00",725,0.449,182.1,33.82,3.2,11.03,25.34,52.65,100,820,208.2,33.99,9.52,0.542,0,10.68,17.87,0.05
"2022-06-08 00:00:00",726,0.423,356.6,34.43,3.65,9.4,26.5,44.15,100,638.4,233.5,29.94,10.71,0.642,0,9.47,16.71,0.048
"2022-06-09 00:00:00",727,0.382,40.75,35.85,4.025,9.15,25.45,56.14,100,736.8,230.8,31.56,10.4,0.62,0,9.16,16.23,0.046
"2022-06-10 00:00:00",728,0.527,347.9,29.68,5.075,9.5,25.58,43.86,100,646,233.1,30.04,10.42,0.621,0,9.25,16.58,0.044
"2022-06-11 00:00:00",729,0.604,191.2,34.37,3.425,13.66,26.01,64.27,100,874,187.6,32.98,8.49,0.477,2.286,12.38,18.55,0.043
"2022-06-12 00:00:00",730,0.445,52.46,52.43,4.25,14.27,26.04,58.86,100,732.7,233.6,31.56,10.56,0.626,0.254,14.06,18.81,0.042
"2022-06-13 00:00:00",731,0.81,353.6,24.86,5.75,12.83,25.78,52.27,100,616.2,225.6,27.11,9.74,0.584,0,11.94,18.11,0.041
